FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8084418.0,4HDM,B:2-333,F6MZ56,2-333,8084419.0,4HDM,B:2-333,F6MZ56,2-333,"TP=1,CL=1000002,CF=2000198,SF=3000212,FA=4000405",1.0,1000002.0,2000198.0,3000212.0,4000405.0
8027718.0,1T9F,A:22-197,O61793,22-197,8040097.0,1T9F,A:22-197,O61793,22-197,"TP=1,CL=1000001,CF=2000422,SF=3001569,FA=4002659",1.0,1000001.0,2000422.0,3001569.0,4002659.0
8031683.0,1N4K,A:236-435,P11881,236-435,8044061.0,1N4K,A:236-435,P11881,236-435,"TP=1,CL=1000001,CF=2000422,SF=3001569,FA=4002659",1.0,1000001.0,2000422.0,3001569.0,4002659.0
8066418.0,3MAL,A:35-215,Q93ZE8,35-215,8066419.0,3MAL,A:35-215,Q93ZE8,35-215,"TP=1,CL=1000001,CF=2000422,SF=3001569,FA=4002659",1.0,1000001.0,2000422.0,3001569.0,4002659.0
8026853.0,1PWB,A:205-234,P35247,225-254,8039232.0,1PWB,A:205-234,P35247,225-254,"TP=3,CL=1000000,CF=2000962,SF=3001570,FA=4003823",3.0,1000000.0,2000962.0,3001570.0,4003823.0
8026989.0,1BUU,A:73-104,P19999,90-121,8039368.0,1BUU,A:73-104,P19999,90-121,"TP=3,CL=1000000,CF=2000962,SF=3001570,FA=4003823",3.0,1000000.0,2000962.0,3001570.0,4003823.0
8027001.0,1HUP,A:88-111,P11226,108-131,8039380.0,1HUP,A:88-111,P11226,108-131,"TP=3,CL=1000000,CF=2000962,SF=3001570,FA=4003823",3.0,1000000.0,2000962.0,3001570.0,4003823.0
8027005.0,1HTN,A:26-53,P05452,47-74,8039384.0,1HTN,A:26-53,P05452,47-74,"TP=3,CL=1000000,CF=2000962,SF=3001570,FA=4003823",3.0,1000000.0,2000962.0,3001570.0,4003823.0
8027815.0,1R13,A:84-109,P08427,104-129,8040194.0,1R13,A:84-109,P08427,104-129,"TP=3,CL=1000000,CF=2000962,SF=3001570,FA=4003823",3.0,1000000.0,2000962.0,3001570.0,4003823.0
8022767.0,1UV7,A:86-165,P41851,86-165,8035147.0,1UV7,A:86-165,P41851,86-165,"TP=1,CL=1000003,CF=2000125,SF=3001571,FA=4001434",1.0,1000003.0,2000125.0,3001571.0,4001434.0
8091333.0,5UCG,A:465-590,P37475,465-590,8091334.0,5UCG,A:465-590,P37475,465-590,"TP=1,CL=1000003,CF=2000125,SF=3001571,FA=4007729",1.0,1000003.0,2000125.0,3001571.0,4007729.0
8045779.0,2RJZ,B:69-201,Q51353,69-201,8092074.0,2RJZ,B:108-201,Q51353,108-201,"TP=1,CL=1000003,CF=2000125,SF=3001571,FA=4004681",1.0,1000003.0,2000125.0,3001571.0,4004681.0
8021940.0,1YEL,A:1-102,Q9FX77,1-102,8034320.0,1YEL,A:1-102,Q9FX77,1-102,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4003270",1.0,1000001.0,2000197.0,3000213.0,4003270.0
8024354.0,1NA6,B:4-178,P14633,4-178,8036733.0,1NA6,B:4-178,P14633,4-178,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4000944",1.0,1000001.0,2000197.0,3000213.0,4000944.0
8031193.0,1WID,A:182-298,Q9ZWM9,182-298,8043571.0,1WID,A:182-298,Q9ZWM9,182-298,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4003270",1.0,1000001.0,2000197.0,3000213.0,4003270.0
8045146.0,4RCT,A:1-345,Q5F9M9,1-345,8056986.0,4RCT,A:203-345,Q5F9M9,203-345,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4004319",1.0,1000001.0,2000197.0,3000213.0,4004319.0
8089659.0,5OS9,B:29-141,O82799,29-141,8089660.0,5OS9,B:29-141,O82799,29-141,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4003270",1.0,1000001.0,2000197.0,3000213.0,4003270.0
8089661.0,6FAS,A:287-396,Q8W4L5,287-396,8089662.0,6FAS,A:287-396,Q8W4L5,287-396,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4003270",1.0,1000001.0,2000197.0,3000213.0,4003270.0
8095732.0,6J9B,D:89-194,Q9LW31,89-194,8095733.0,6J9B,D:89-194,Q9LW31,89-194,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4003270",1.0,1000001.0,2000197.0,3000213.0,4003270.0
8098211.0,3HQF,A:4-172,O69414,2-170,8098212.0,3HQF,A:4-172,O69414,2-170,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4000944",1.0,1000001.0,2000197.0,3000213.0,4000944.0
8099219.0,6J9C,D:160-271,Q1PFR7,160-271,8099220.0,6J9C,D:160-271,Q1PFR7,160-271,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4003270",1.0,1000001.0,2000197.0,3000213.0,4003270.0
8104352.0,7ET6,D:189-307,Q9C6M5,189-307,8104353.0,7ET6,D:189-307,Q9C6M5,189-307,"TP=1,CL=1000001,CF=2000197,SF=3000213,FA=4003270",1.0,1000001.0,2000197.0,3000213.0,4003270.0
8031731.0,1XPN,A:21-170,Q9I420,21-170,8044109.0,1XPN,A:21-170,Q9I420,21-170,"TP=1,CL=1000001,CF=2000522,SF=3000214,FA=4003053",1.0,1000001.0,2000522.0,3000214.0,4003053.0
8019880.0,1J3U,A:5-466,Q9LCC6,5-466,8032260.0,1J3U,A:5-466,Q9LCC6,5-466,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8021106.0,1I0A,A:11-463,Q7SIE0,11-463,8033486.0,1I0A,A:11-463,Q7SIE0,11-463,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8023307.0,1VDK,A:4-463,P84127,4-463,8035687.0,1VDK,A:4-463,P84127,4-463,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8023501.0,1GK2,A:1-509,P21310,2-510,8035881.0,1GK2,A:1-509,P21310,2-510,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8025455.0,1K62,A:15-464,P04424,15-464,8037834.0,1K62,A:15-464,P04424,15-464,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8026435.0,1FUR,A:4-459,P05042,4-459,8038814.0,1FUR,A:4-459,P05042,4-459,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8026440.0,1JSW,A:1-459,P0AC38,1-459,8038819.0,1JSW,A:1-459,P0AC38,1-459,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8026445.0,1YFM,A:27-485,P08417,27-485,8038824.0,1YFM,A:27-485,P08417,27-485,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8026461.0,1C3C,A:2-430,Q9X0I0,2-430,8038840.0,1C3C,A:2-430,Q9X0I0,2-430,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8026464.0,1RE5,A:3-450,Q88N37,3-450,8038843.0,1RE5,A:3-450,Q88N37,3-450,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8026465.0,1DOF,A:2-403,Q8ZY28,2-403,8038844.0,1DOF,A:2-403,Q8ZY28,2-403,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8026468.0,1F1O,A:9-416,P12047,9-416,8038847.0,1F1O,A:9-416,P12047,9-416,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8027393.0,1Q5N,A:3-446,Q59092,3-446,8039772.0,1Q5N,A:3-446,Q59092,3-446,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8027870.0,1TJV,A:19-467,P24058,19-467,8040249.0,1TJV,A:19-467,P24058,19-467,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8030021.0,1T6J,A:39-716,P11544,39-716,8042400.0,1T6J,A:39-716,P11544,39-716,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8030108.0,1TJ7,A:3-457,P11447,3-457,8042487.0,1TJ7,A:3-457,P11447,3-457,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8030850.0,1W27,A:25-716,P24481,25-716,8043229.0,1W27,A:25-716,P24481,25-716,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8071989.0,1XWO,B:16-463,P33110,16-463,8071990.0,1XWO,B:16-463,P33110,16-463,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8071991.0,1U16,A:16-464,P24057,16-464,8071992.0,1U16,A:16-464,P24057,16-464,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8071993.0,2E9F,C:14-461,Q5SLL0,14-461,8071994.0,2E9F,C:14-461,Q5SLL0,14-461,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8071995.0,2X75,A:2-431,Q7A0G9,2-431,8071996.0,2X75,A:2-431,Q7A0G9,2-431,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072354.0,3TV2,A:145-601,Q3JQ34,145-601,8072355.0,3TV2,A:145-601,Q3JQ34,145-601,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072356.0,6N1M,A:1-463,Q5ZRE5,1-463,8072357.0,6N1M,A:1-463,Q5ZRE5,1-463,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072358.0,3E04,A:49-509,P07954,49-509,8072359.0,3E04,A:49-509,P07954,49-509,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072360.0,3GTD,A:3-457,Q9ZCQ4,3-457,8072361.0,3GTD,A:3-457,Q9ZCQ4,3-457,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072362.0,4HGV,A:13-473,Q92PB6,3-463,8072363.0,4HGV,A:13-473,Q92PB6,3-463,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072364.0,4ADM,C:10-465,P9WN93,10-465,8072365.0,4ADM,C:10-465,P9WN93,10-465,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072368.0,3RD8,A:7-465,A0R2U8,7-465,8072369.0,3RD8,A:7-465,A0R2U8,7-465,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072370.0,3QBP,A:26-472,B2HT54,26-472,8072371.0,3QBP,A:26-472,B2HT54,26-472,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072372.0,3RRP,A:3-467,B1MKP6,2-466,8072373.0,3RRP,A:3-467,B1MKP6,2-466,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8072374.0,3OCF,C:2-455,Q2YLW1,11-464,8072375.0,3OCF,C:2-455,Q2YLW1,11-464,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8076836.0,6AT7,A:9-702,C5XXT8,9-702,8076837.0,6AT7,A:9-702,C5XXT8,9-702,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8076838.0,4BAB,C:9-676,Q68G84,9-676,8076839.0,4BAB,C:9-676,Q68G84,9-676,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8076840.0,3NZ4,A:7-678,Q6GZ04,7-678,8076841.0,3NZ4,A:7-678,Q6GZ04,7-678,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8076920.0,2PFM,A:2-435,A0A6L8PR48,2-435,8076921.0,2PFM,A:2-435,A0A6L8PR48,2-435,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8076922.0,3C8T,A:19-456,Q11C84,19-456,8076923.0,3C8T,A:19-456,Q11C84,19-456,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8078442.0,2OHY,B:11-539,Q8GMG0,11-539,8078443.0,2OHY,B:11-539,Q8GMG0,11-539,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8078444.0,2O6Y,A:7-523,Q3IWB0,7-523,8078445.0,2O6Y,A:7-523,Q3IWB0,7-523,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8085904.0,5XNY,A:-1-455,A0A0K2JL82,15-471,8085905.0,5XNY,A:-1-455,A0A0K2JL82,15-471,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8085906.0,4FFX,C:8-472,P30566,8-472,8085907.0,4FFX,C:8-472,P30566,8-472,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8087060.0,5VKW,A:1-476,A0A1D8PT56,1-476,8087061.0,5VKW,A:1-476,A0A1D8PT56,1-476,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8087062.0,5V4L,A:1-469,J9VSX1,1-469,8087063.0,5V4L,A:1-469,J9VSX1,1-469,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8089477.0,5HW2,C:1-431,Q5NIQ1,1-431,8089478.0,5HW2,C:1-431,Q5NIQ1,1-431,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050748.0,4MX2,B:24-479,A7LBL3,24-479,8092851.0,4MX2,B:24-479,A7LBL3,24-479,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050749.0,4NSL,A:1-456,Q8ZPZ6,1-456,8092852.0,4NSL,A:1-456,Q8ZPZ6,1-456,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050750.0,2QGA,B:1-461,A5KBL5,2-462,8092854.0,2QGA,B:1-461,A5KBL5,2-462,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050751.0,5E3V,A:1-366,A0A0F6B070,1-366,8092857.0,5E3V,A:1-366,A0A0F6B070,1-366,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050752.0,3BHG,A:3-456,Q5ZXD1,3-456,8092858.0,3BHG,A:3-456,Q5ZXD1,3-456,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050753.0,2PTS,A:1-456,P0AB89,1-456,8092859.0,2PTS,A:1-456,P0AB89,1-456,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050754.0,4EFC,A:12-468,Q38EJ2,12-468,8092862.0,4EFC,A:12-468,Q38EJ2,12-468,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8050755.0,3GZH,A:2-456,Q8X737,2-456,8092863.0,3GZH,A:2-456,Q8X737,2-456,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8087695.0,1YIS,A:2-468,Q21774,2-468,8092864.0,1YIS,A:2-468,Q21774,2-468,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8094274.0,5NXA,H:8-484,A0A384E0N4,11-487,8094275.0,5NXA,H:8-484,A0A384E0N4,11-487,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8095000.0,6WNG,D:10-475,A0A077EBQ3,2-467,8095001.0,6WNG,D:10-475,A0A077EBQ3,2-467,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8097011.0,4NLE,A:4-471,A0R4I6,4-471,8097012.0,4NLE,A:4-471,A0R4I6,4-471,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8097251.0,2NYF,A:24-566,B2J528,24-566,8097252.0,2NYF,A:24-566,B2J528,24-566,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8097847.0,5EYT,A:3-480,G4VQX9,3-480,8097848.0,5EYT,A:3-480,G4VQX9,3-480,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8099067.0,6IEM,B:7-470,P9WPY7,7-470,8099068.0,6IEM,B:7-470,P9WPY7,7-470,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8099149.0,6G3G,A:5-501,Q11KV9,5-501,8099150.0,6G3G,A:5-501,Q11KV9,5-501,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8099413.0,5LTM,A:25-563,Q3M5Z3,25-563,8099414.0,5LTM,A:25-563,Q3M5Z3,25-563,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8099481.0,6V6H,A:1-534,Q4E133,1-534,8099482.0,6V6H,A:1-534,Q4E133,1-534,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8100065.0,3UNV,A:26-541,Q84FL5,26-541,8100066.0,3UNV,A:26-541,Q84FL5,26-541,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001447",1.0,1000000.0,2000963.0,3001572.0,4001447.0
8101302.0,6U4O,A:8-486,A0A5K4ESW0,8-486,8101303.0,6U4O,A:8-486,A0A5K4ESW0,8-486,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8103023.0,7MIW,C:1-463,A0A077EJP9,1-463,8103024.0,7MIW,C:1-463,A0A077EJP9,1-463,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8103171.0,7C1C,B:1-465,Q65UJ3,1-465,8103172.0,7C1C,B:1-465,Q65UJ3,1-465,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8106337.0,7T29,A:1-456,Q9I0K9,1-456,8106338.0,7T29,A:1-456,Q9I0K9,1-456,"TP=1,CL=1000000,CF=2000963,SF=3001572,FA=4001433",1.0,1000000.0,2000963.0,3001572.0,4001433.0
8020382.0,2AXT,M:1-36,Q8DHA7,1-36,8032762.0,2AXT,M:1-36,Q8DHA7,1-36,"TP=2,CL=1000000,CF=2000395,SF=3001573,FA=4002664",2.0,1000000.0,2000395.0,3001573.0,4002664.0
8087179.0,3A0B,M:1-36,P12312,1-36,8087180.0,3A0B,M:1-36,P12312,1-36,"TP=2,CL=1000000,CF=2000395,SF=3001573,FA=4002664",2.0,1000000.0,2000395.0,3001573.0,4002664.0
8094093.0,6KAF,m:2-33,P92277,2-33,8094094.0,6KAF,m:2-33,P92277,2-33,"TP=2,CL=1000000,CF=2000395,SF=3001573,FA=4002664",2.0,1000000.0,2000395.0,3001573.0,4002664.0
8098837.0,5MDX,m:4-32,P62109,4-32,8098838.0,5MDX,m:4-32,P62109,4-32,"TP=2,CL=1000000,CF=2000395,SF=3001573,FA=4002664",2.0,1000000.0,2000395.0,3001573.0,4002664.0
8098839.0,3JCU,m:2-34,P62112,2-34,8098840.0,3JCU,m:2-34,P62112,2-34,"TP=2,CL=1000000,CF=2000395,SF=3001573,FA=4002664",2.0,1000000.0,2000395.0,3001573.0,4002664.0
8098915.0,5XNL,m:1-33,P69529,1-33,8098916.0,5XNL,m:1-33,P69529,1-33,"TP=2,CL=1000000,CF=2000395,SF=3001573,FA=4002664",2.0,1000000.0,2000395.0,3001573.0,4002664.0
8101578.0,6WJ6,M:2-30,P72701,2-30,8101579.0,6WJ6,M:2-30,P72701,2-30,"TP=2,CL=1000000,CF=2000395,SF=3001573,FA=4002664",2.0,1000000.0,2000395.0,3001573.0,4002664.0
8020720.0,1HA9,A:1-34,P82409,1-34,8033100.0,1HA9,A:1-34,P82409,1-34,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8025716.0,1MCT,I:1-28,P30709,1-28,8038095.0,1MCT,I:1-28,P30709,1-28,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8025721.0,2STA,I:501-529,P01074,1-29,8038100.0,2STA,I:501-529,P01074,1-29,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8025725.0,2BTC,I:501-529,P10293,4-32,8038104.0,2BTC,I:501-529,P10293,4-32,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8025730.0,4CPA,I:2-38,P01075,2-38,8038109.0,4CPA,I:2-38,P01075,2-38,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8025731.0,1CLV,I:501-532,P80403,1-32,8038110.0,1CLV,I:501-532,P80403,1-32,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8026900.0,1W7Z,A:1-30,P12071,1-30,8039279.0,1W7Z,A:1-30,P12071,1-30,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8070272.0,2LJS,A:1-30,P82410,1-30,8070273.0,2LJS,A:1-30,P82410,1-30,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8070274.0,1F2S,I:301-328,P10295,1-28,8070275.0,1F2S,I:301-328,P10295,1-28,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8093839.0,6CDX,B:13-36,P82408,11-34,8093840.0,6CDX,B:13-36,P82408,11-34,"TP=1,CL=1000004,CF=2000181,SF=3000215,FA=4003054",1.0,1000004.0,2000181.0,3000215.0,4003054.0
8026398.0,1R7L,A:1-96,Q81EU2,1-96,8038777.0,1R7L,A:1-96,Q81EU2,1-96,"TP=1,CL=1000003,CF=2000964,SF=3001574,FA=4002666",1.0,1000003.0,2000964.0,3001574.0,4002666.0
8045575.0,4QYB,A:1-118,B4EGA9,1-118,8090972.0,4QYB,A:1-118,B4EGA9,1-118,"TP=1,CL=1000003,CF=2000964,SF=3001574,FA=4004542",1.0,1000003.0,2000964.0,3001574.0,4004542.0
8020180.0,1TJP,A:1-267,P00929,1-267,8032560.0,1TJP,A:1-267,P00929,1-267,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003071",1.0,1000002.0,2000031.0,3000216.0,4003071.0
8020293.0,1VQT,A:1-198,Q9WYG7,1-198,8032673.0,1VQT,A:1-198,Q9WYG7,1-198,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003062",1.0,1000002.0,2000031.0,3000216.0,4003062.0
8020848.0,1WQ5,B:1001-1268,P0A877,1-268,8033228.0,1WQ5,B:1001-1268,P0A877,1-268,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003071",1.0,1000002.0,2000031.0,3000216.0,4003071.0
8021169.0,1X1Z,A:11-222,O26232,11-222,8033549.0,1X1Z,A:11-222,O26232,11-222,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003062",1.0,1000002.0,2000031.0,3000216.0,4003062.0
8022639.0,1YXY,A:4-233,P65522,4-233,8035019.0,1YXY,A:4-233,P65522,4-233,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003291",1.0,1000002.0,2000031.0,3000216.0,4003291.0
8022911.0,2Q8Z,A:1-323,Q8IJH3,1-323,8035291.0,2Q8Z,A:1-323,Q8IJH3,1-323,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003062",1.0,1000002.0,2000031.0,3000216.0,4003062.0
8023108.0,1V5X,A:1-200,P83825,1-200,8035488.0,1V5X,A:1-200,P83825,1-200,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003071",1.0,1000002.0,2000031.0,3000216.0,4003071.0
8023305.0,1VC4,A:1-254,P84126,1-254,8035685.0,1VC4,A:1-254,P84126,1-254,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003071",1.0,1000002.0,2000031.0,3000216.0,4003071.0
8023649.0,1ZNN,A:18-271,Q5L3Y2,18-271,8036029.0,1ZNN,A:18-271,Q5L3Y2,18-271,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4002281",1.0,1000002.0,2000031.0,3000216.0,4002281.0
8023918.0,1H5Y,A:3-253,Q8ZY16,3-253,8036297.0,1H5Y,A:3-253,Q8ZY16,3-253,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003056",1.0,1000002.0,2000031.0,3000216.0,4003056.0
8024905.0,2AQW,A:2-322,Q7RPE4,2-322,8037284.0,2AQW,A:2-322,Q7RPE4,2-322,"TP=1,CL=1000002,CF=2000031,SF=3000216,FA=4003062",1.0,1000002.0,2000031.0,3000216.0,4003062.0
