FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8030227.0,1IYK,A:225-451,P30418,225-451,8042606.0,1IYK,A:225-451,P30418,225-451,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001819",1.0,1000003.0,2000303.0,3000403.0,4001819.0
8030406.0,1U6M,A:4-189,Q836Z8,2-187,8042785.0,1U6M,A:4-189,Q836Z8,2-187,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8030703.0,1VKC,A:2-150,Q8U4Q2,2-150,8043082.0,1VKC,A:2-150,Q8U4Q2,2-150,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8030715.0,1LRZ,A:1-165,P0A0A5,1-165,8043094.0,1LRZ,A:1-165,P0A0A5,1-165,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003300",1.0,1000003.0,2000303.0,3000403.0,4003300.0
8031366.0,2OZU,A:563-776,Q92794,563-776,8043744.0,2OZU,A:563-776,Q92794,563-776,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8031476.0,1XEB,A:2-150,Q9I717,2-150,8043854.0,1XEB,A:2-150,Q9I717,2-150,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8031655.0,1XMT,A:5-99,Q9CAQ2,16-110,8044033.0,1XMT,A:5-99,Q9CAQ2,16-110,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8047063.0,4KSA,C:175-450,Q6NCB2,175-450,8054011.0,4KSA,C:180-424,Q6NCB2,180-424,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426",1.0,1000003.0,2000303.0,3000403.0,4005426.0
8047061.0,4KSF,A:167-444,B9K0V9,167-444,8054013.0,4KSF,A:172-415,B9K0V9,172-415,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426",1.0,1000003.0,2000303.0,3000403.0,4005426.0
8047062.0,2YGW,B:191-487,O95822,191-487,8054015.0,2YGW,B:196-458,O95822,196-458,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426",1.0,1000003.0,2000303.0,3000403.0,4005426.0
8047064.0,4KS9,A:192-473,Q1LJK6,192-473,8054017.0,4KS9,A:197-448,Q1LJK6,197-448,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426",1.0,1000003.0,2000303.0,3000403.0,4005426.0
8058688.0,3S6F,A:1-143,Q9RTS8,1-143,8058689.0,3S6F,A:1-143,Q9RTS8,1-143,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8058690.0,5ISV,A:1-148,P0A944,1-148,8058691.0,5ISV,A:1-148,P0A944,1-148,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8058864.0,1R57,A:1-94,A0A0H3JTC0,1-94,8058865.0,1R57,A:1-94,A0A0H3JTC0,1-94,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8058866.0,5I0C,A:2-90,P39274,2-90,8058867.0,5I0C,A:2-90,P39274,2-90,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8058909.0,3R95,A:4-183,Q47510,341-520,8058910.0,3R95,A:4-183,Q47510,341-520,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8058911.0,3FBU,A:1-168,A0A6L8PM89,1-168,8058912.0,3FBU,A:1-168,A0A6L8PM89,1-168,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8058913.0,2VZY,A:2-212,P9WQG7,2-212,8058914.0,2VZY,A:2-212,P9WQG7,2-212,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8058915.0,3IGR,A:2-184,Q5DZH6,2-184,8058916.0,3IGR,A:2-184,Q5DZH6,2-184,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060298.0,6EDD,A:9-192,Q9HX72,9-192,8060299.0,6EDD,A:9-192,Q9HX72,9-192,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060300.0,3JUW,A:5-171,Q7VZN9,5-171,8060301.0,3JUW,A:5-171,Q7VZN9,5-171,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060302.0,5WIF,C:1-174,A0A5P8YIA2,1-174,8060303.0,5WIF,C:1-174,A0A5P8YIA2,1-174,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060304.0,3WR7,A:3-172,A0A0M3KKU5,1-170,8060305.0,3WR7,A:3-172,A0A0M3KKU5,1-170,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060306.0,4R9M,B:5-172,P0A951,5-172,8060307.0,4R9M,B:5-172,P0A951,5-172,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060308.0,4YGO,E:4-170,Q9KL03,4-170,8060309.0,4YGO,E:4-170,Q9KL03,4-170,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060310.0,5IX3,A:1-165,U5NVV0,1-165,8060311.0,5IX3,A:1-165,U5NVV0,1-165,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060312.0,3F8K,A:5-146,Q97V23,5-146,8060313.0,3F8K,A:5-146,Q97V23,5-146,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060314.0,5DWN,C:1-178,A0A0H3AQB6,1-178,8060315.0,5DWN,C:1-178,A0A0H3AQB6,1-178,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060316.0,4PV6,E:8-154,Q97CT7,8-154,8060317.0,4PV6,E:8-154,Q97CT7,8-154,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060343.0,3DR6,B:1-168,Q8ZPD3,1-168,8060344.0,3DR6,B:1-168,Q8ZPD3,1-168,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060345.0,4J3G,C:3-164,Q2YRK4,3-164,8060346.0,4J3G,C:3-164,Q2YRK4,3-164,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060347.0,2JLM,B:1-182,Q6FBS8,1-182,8060348.0,2JLM,B:1-182,Q6FBS8,1-182,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060349.0,4MBU,A:1-162,A0A0H3JXG2,1-162,8060350.0,4MBU,A:1-162,A0A0H3JXG2,1-162,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060351.0,4JXQ,A:1-185,Q92L60,1-185,8060352.0,4JXQ,A:1-185,Q92L60,1-185,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060353.0,5WPH,A:4-182,Q88LK7,4-182,8060354.0,5WPH,A:4-182,Q88LK7,4-182,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060355.0,5T7E,C:7-181,P16426,7-181,8060356.0,5T7E,C:7-181,P16426,7-181,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060357.0,4H89,A:2-170,D2Q3N2,2-170,8060358.0,4H89,A:2-170,D2Q3N2,2-170,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060359.0,3LD2,A:1-158,Q8DRZ8,1-158,8060360.0,3LD2,A:1-158,Q8DRZ8,1-158,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8060361.0,2VI7,B:6-169,Q9I3W7,6-169,8060362.0,2VI7,B:6-169,Q9I3W7,6-169,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8064405.0,5JQ4,B:1-143,Q5HH30,1-143,8064406.0,5JQ4,B:1-143,Q5HH30,1-143,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8064407.0,3EFA,A:1-144,F9UPE4,1-144,8064408.0,3EFA,A:1-144,F9UPE4,1-144,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8064521.0,6AO7,A:2-154,A0A8B4GYV6,2-154,8064522.0,6AO7,A:2-154,A0A8B4GYV6,2-154,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8064523.0,3FYN,A:2-154,B0BFQ1,2-154,8064524.0,3FYN,A:2-154,B0BFQ1,2-154,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8078450.0,4E2A,A:3-172,Q8DT67,3-172,8078451.0,4E2A,A:3-172,Q8DT67,3-172,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8078452.0,3F0A,A:1-159,Q9HL57,1-159,8078453.0,3F0A,A:1-159,Q9HL57,1-159,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8078454.0,3FNC,A:1-160,Q92E50,1-160,8078455.0,3FNC,A:1-160,Q92E50,1-160,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8078456.0,3D8P,A:2-161,A0A0H3JTS0,2-161,8078457.0,3D8P,A:2-161,A0A0H3JTS0,2-161,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8078458.0,4LX9,A:60-216,Q980R9,11-167,8078459.0,4LX9,A:60-216,Q980R9,11-167,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8078506.0,3BJ7,A:3-169,P48026,3-169,8078507.0,3BJ7,A:3-169,P48026,3-169,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8080262.0,3P2F,A:1-196,Q4VSJ8,1-196,8080263.0,3P2F,A:1-196,Q4VSJ8,1-196,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737",1.0,1000003.0,2000303.0,3000403.0,4002737.0
8080264.0,5W8E,A:1-211,Q89VI2,1-211,8080265.0,5W8E,A:1-211,Q89VI2,1-211,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737",1.0,1000003.0,2000303.0,3000403.0,4002737.0
8081161.0,2VEZ,A:26-190,Q4WCU5,26-190,8081162.0,2VEZ,A:26-190,Q4WCU5,26-190,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8081163.0,3T90,A:3-149,Q9LFU9,3-149,8081164.0,3T90,A:3-149,Q9LFU9,3-149,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8081165.0,4AG7,A:1-165,Q17427,1-165,8081166.0,4AG7,A:1-165,Q17427,1-165,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8081167.0,3FB3,A:2-143,Q383G8,6-147,8081168.0,3FB3,A:2-143,Q383G8,6-147,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8081169.0,3CXS,A:1-182,Q96EK6,1-182,8081170.0,3CXS,A:1-182,Q96EK6,1-182,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8081171.0,3PP9,B:1-183,A0A6L7H2K5,1-183,8081172.0,3PP9,B:1-183,A0A6L7H2K5,1-183,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8081173.0,2PDO,E:1-140,P63422,1-140,8081174.0,2PDO,E:1-140,P63422,1-140,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8081175.0,4QUS,A:1-140,P76539,1-140,8081176.0,4QUS,A:1-140,P76539,1-140,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8082036.0,2PR8,A:11-183,Q8GLI5,11-183,8082037.0,2PR8,A:11-183,Q8GLI5,11-183,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8083060.0,2I79,D:4-172,A0A0H2URR1,4-172,8083061.0,2I79,D:4-172,A0A0H2URR1,4-172,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8083062.0,3EO4,B:351-502,Q58462,333-484,8083063.0,3EO4,B:351-502,Q58462,333-484,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8083064.0,2KCW,A:1-147,P09163,1-147,8083065.0,2KCW,A:1-147,P09163,1-147,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8083719.0,3LOD,A:1-152,A6T8Z3,1-152,8083720.0,3LOD,A:1-152,A6T8Z3,1-152,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8083934.0,1V0C,A:21-199,Q6SJ71,21-199,8083935.0,1V0C,A:21-199,Q6SJ71,21-199,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8084045.0,5US1,F:3-178,Q52424,3-178,8084046.0,5US1,F:3-178,Q52424,3-178,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8084560.0,2OU2,A:234-452,Q92993,286-504,8084561.0,2OU2,A:234-452,Q92993,286-504,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8084562.0,5GK9,A:391-606,O95251,391-608,8084563.0,5GK9,A:391-606,O95251,391-608,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8084652.0,2P0W,A:23-341,O14929,23-341,8084653.0,2P0W,A:23-341,O14929,23-341,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8085574.0,4YFJ,B:22-176,Q51407,22-176,8085575.0,4YFJ,B:22-176,Q51407,22-176,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8085576.0,5HMN,C:1-152,A0A059WV44,1-152,8085577.0,5HMN,C:1-152,A0A059WV44,1-152,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8085578.0,5F46,A:8-157,A0A059WZ16,8-157,8085579.0,5F46,A:8-157,A0A059WZ16,8-157,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8086915.0,3H4Q,A:1-168,A0A0H3JZG0,1-168,8086916.0,3H4Q,A:1-168,A0A0H3JZG0,1-168,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8086925.0,4M85,A:1-182,A0A0H3JUR0,1-182,8086926.0,4M85,A:1-182,A0A0H3JUR0,1-182,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8087498.0,4X5K,A:3-155,Q9GZZ1,3-155,8087499.0,4X5K,A:3-155,Q9GZZ1,3-155,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8087500.0,4E0A,A:1-156,Q9KD11,1-156,8087501.0,4E0A,A:1-156,Q9KD11,1-156,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8087502.0,2DXQ,A:4-150,A9CI53,4-150,8087503.0,2DXQ,A:4-150,A9CI53,4-150,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088687.0,3OWC,A:11-182,Q9I0Q8,11-182,8088688.0,3OWC,A:11-182,Q9I0Q8,11-182,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088750.0,2ZXV,A:1-188,Q5SHD1,1-188,8088751.0,2ZXV,A:1-188,Q5SHD1,1-188,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088752.0,6C30,A:-1-209,A0A0D6IYM9,7-217,8088753.0,6C30,A:-1-209,A0A0D6IYM9,7-217,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088754.0,6C32,A:1-209,A0R3G9,1-209,8088755.0,6C32,A:1-209,A0R3G9,1-209,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088756.0,6ERD,A:44-211,Q81D84,2-169,8088757.0,6ERD,A:44-211,Q81D84,2-169,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088835.0,3DSB,A:15-166,Q185U9,15-166,8088836.0,3DSB,A:15-166,Q185U9,15-166,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088838.0,5Z6N,A:2-149,P0AEH3,2-149,8088839.0,5Z6N,A:2-149,P0AEH3,2-149,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8088888.0,2R1I,A:16-171,A0JWG4,16-171,8088889.0,2R1I,A:16-171,A0JWG4,16-171,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8089093.0,4E8O,A:1-146,Q43899,1-146,8089094.0,4E8O,A:1-146,Q43899,1-146,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8089095.0,4EVY,A:1-145,Q44057,1-145,8089096.0,4EVY,A:1-145,Q44057,1-145,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8094678.0,6VFN,K:4-170,A0A0G3E2X5,4-170,8094679.0,6VFN,K:4-170,A0A0G3E2X5,4-170,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8094680.0,6VFM,A:7-173,A0A437SL45,4-170,8094681.0,6VFM,A:7-173,A0A437SL45,4-170,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8096111.0,6WNS,A:4-204,A0A090F1W4,3-203,8096112.0,6WNS,A:4-204,A0A090F1W4,3-203,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737",1.0,1000003.0,2000303.0,3000403.0,4002737.0
8097797.0,5NNR,E:1-179,G0SEE8,1-179,8097798.0,5NNR,E:1-179,G0SEE8,1-179,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8098677.0,6C9M,D:1-160,P41227,1-160,8098678.0,6C9M,D:1-160,P41227,1-160,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8098815.0,6VP9,A:2-160,P61599,2-160,8098816.0,6VP9,A:2-160,P61599,2-160,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8099309.0,3TCV,B:3-225,Q2YIN4,3-225,8099310.0,3TCV,B:3-225,Q2YIN4,3-225,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8099823.0,6WN0,B:1-213,Q6NCZ6,1-213,8099824.0,6WN0,B:1-213,Q6NCZ6,1-213,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737",1.0,1000003.0,2000303.0,3000403.0,4002737.0
8099893.0,2Z10,A:1-188,Q72HN8,1-188,8099894.0,2Z10,A:1-188,Q72HN8,1-188,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8100057.0,3TTH,G:5-168,Q83B40,5-168,8100058.0,3TTH,G:5-168,Q83B40,5-168,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8100123.0,2Q7B,A:1-161,Q8DX25,1-161,8100124.0,2Q7B,A:1-161,Q8DX25,1-161,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8100307.0,2CNM,B:1-148,Q8ZJW4,1-148,8100308.0,2CNM,B:1-148,Q8ZJW4,1-148,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8100683.0,4KVO,E:1-153,Q9UTI3,1-153,8100684.0,4KVO,E:1-153,Q9UTI3,1-153,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8046430.0,3S6K,A:294-447,A0A0H2X8L7,294-447,8101137.0,3S6K,A:294-447,A0A0H2X8L7,294-447,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005074",1.0,1000003.0,2000303.0,3000403.0,4005074.0
8046427.0,4NF1,C:293-438,Q87EL2,276-421,8101140.0,4NF1,C:293-438,Q87EL2,276-421,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005074",1.0,1000003.0,2000303.0,3000403.0,4005074.0
8046428.0,3S6G,B:291-439,Q0ASS9,291-439,8101141.0,3S6G,B:291-439,Q0ASS9,291-439,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005074",1.0,1000003.0,2000303.0,3000403.0,4005074.0
8046429.0,4K30,X:377-527,Q8N159,377-527,8101144.0,4K30,X:377-527,Q8N159,377-527,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005074",1.0,1000003.0,2000303.0,3000403.0,4005074.0
8101494.0,6HD5,u:2-236,P07347,2-236,8101495.0,6HD5,u:2-236,P07347,2-236,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8101666.0,2D4O,A:1-130,Q72J89,1-130,8101667.0,2D4O,A:1-130,Q72J89,1-130,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8101682.0,3PZJ,A:7-204,Q7NX87,7-204,8101683.0,3PZJ,A:7-204,Q7NX87,7-204,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8102215.0,6Z00,A:2-157,Q9LFM3,2-157,8102216.0,6Z00,A:2-157,Q9LFM3,2-157,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8103397.0,7CS1,A:15-210,P94968,15-210,8103398.0,7CS1,A:15-210,P94968,15-210,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800",1.0,1000003.0,2000303.0,3000403.0,4001800.0
8047054.0,4IF5,A:1-191,Q5SQI0,1-191,8105534.0,4IF5,A:1-191,Q5SQI0,1-191,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005424",1.0,1000003.0,2000303.0,3000403.0,4005424.0
8047055.0,4HKF,A:4-184,Q6PH17,4-184,8105535.0,4HKF,A:4-184,Q6PH17,4-184,"TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005424",1.0,1000003.0,2000303.0,3000403.0,4005424.0
8031694.0,1O75,A:7-206,P29723,26-225,8044072.0,1O75,A:7-206,P29723,26-225,"TP=1,CL=1000001,CF=2001084,SF=3001762,FA=4002797",1.0,1000001.0,2001084.0,3001762.0,4002797.0
8029535.0,1UMW,A:373-500,P53350,373-500,8041914.0,1UMW,A:373-500,P53350,373-500,"TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4001350",1.0,1000003.0,2000300.0,3000394.0,4001350.0
8029536.0,1UMW,A:501-595,P53350,501-595,8041915.0,1UMW,A:501-595,P53350,501-595,"TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4001350",1.0,1000003.0,2000300.0,3000394.0,4001350.0
8031074.0,1MBY,A:845-919,Q64702,845-919,8043452.0,1MBY,A:845-919,Q64702,845-919,"TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4003192",1.0,1000003.0,2000300.0,3000394.0,4003192.0
8086375.0,2N19,A:884-970,O00444,884-970,8086376.0,2N19,A:884-970,O00444,884-970,"TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4003192",1.0,1000003.0,2000300.0,3000394.0,4003192.0
8086377.0,5LHX,B:660-744,O97143,660-744,8086378.0,5LHX,B:660-744,O97143,660-744,"TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4003192",1.0,1000003.0,2000300.0,3000394.0,4003192.0
