FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA,len,counts
8001040.0,1PJQ,B:216-457,P25924,216-457,8001041.0,1PJQ,B:216-457,P25924,216-457,"TP=1,CL=1000002,CF=2000015,SF=3000017,FA=4000056",1.0,1000002.0,2000015.0,3000017.0,4000056.0,240.0,14
8057819.0,1WDE,A:6-294,Q9YDI2,6-294,8057820.0,1WDE,A:6-294,Q9YDI2,6-294,"TP=1,CL=1000002,CF=2000015,SF=3000017,FA=4000056",1.0,1000002.0,2000015.0,3000017.0,4000056.0,284.0,14
8067349.0,2QFW,C:3-412,P21954,18-427,8067350.0,2QFW,C:3-412,P21954,18-427,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,410.0,74
8078253.0,2HI1,A:2-327,P58718,2-327,8078254.0,2HI1,A:2-327,P58718,2-327,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001202",1.0,1000002.0,2000832.0,3001375.0,4001202.0,318.0,74
8073656.0,1XKD,B:6-426,Q9YE81,3-423,8073657.0,1XKD,B:6-426,Q9YE81,3-423,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,419.0,74
8076912.0,3ASJ,A:2-334,Q5SIJ1,2-334,8076913.0,3ASJ,A:2-334,Q5SIJ1,2-334,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,333.0,74
8020418.0,1CNZ,A:1-363,P37412,1-363,8032798.0,1CNZ,A:1-363,P37412,1-363,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,363.0,74
8073652.0,2IV0,A:1-412,O29610,1-412,8073653.0,2IV0,A:1-412,O29610,1-412,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,412.0,74
8073648.0,3DMS,A:3-419,Q3JV82,3-419,8073649.0,3DMS,A:3-419,Q3JV82,3-419,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,413.0,74
8030709.0,1VMI,A:2-323,P77218,2-323,8043088.0,1VMI,A:2-323,P77218,2-323,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001208",1.0,1000002.0,2000832.0,3001375.0,4001208.0,314.0,74
8076914.0,3FLK,A:5-364,Q51945,5-364,8076915.0,3FLK,A:5-364,Q51945,5-364,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,349.0,74
8020421.0,1CM7,A:1-363,P30125,1-363,8032801.0,1CM7,A:1-363,P30125,1-363,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,363.0,74
8096115.0,6IXT,B:24-428,A0A096P8D3,65-469,8096116.0,6IXT,B:24-428,A0A096P8D3,65-469,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,405.0,74
8106011.0,7T88,A:387-713,A0A0H0GLE6,387-713,8106012.0,7T88,A:387-713,A0A0H0GLE6,387-713,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001208",1.0,1000002.0,2000832.0,3001375.0,4001208.0,327.0,74
8067339.0,5YZH,A:3-414,O88844,3-414,8067340.0,5YZH,A:3-414,O88844,3-414,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,412.0,74
8097257.0,6IOW,B:2-336,B2RK03,2-336,8097258.0,6IOW,B:2-336,B2RK03,2-336,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001208",1.0,1000002.0,2000832.0,3001375.0,4001208.0,335.0,74
8067355.0,2UXQ,B:1-401,Q6AQ66,1-401,8067356.0,2UXQ,B:1-401,Q6AQ66,1-401,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,401.0,74
8073660.0,3BLX,P:23-354,P28241,38-369,8073661.0,3BLX,P:23-354,P28241,38-369,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,326.0,74
8103307.0,6LKZ,C:5-357,B7G620,5-357,8103308.0,6LKZ,C:5-357,B7G620,5-357,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,353.0,74
8027981.0,1R5J,A:1-329,Q99ZQ5,1-329,8040360.0,1R5J,A:1-329,Q99ZQ5,1-329,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001208",1.0,1000002.0,2000832.0,3001375.0,4001208.0,319.0,74
8023472.0,1VI1,A:2-333,P71018,2-333,8035852.0,1VI1,A:2-333,P71018,2-333,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001205",1.0,1000002.0,2000832.0,3001375.0,4001205.0,313.0,74
8080673.0,4E4R,A:1-327,Q6GJ80,1-327,8080674.0,4E4R,A:1-327,Q6GJ80,1-327,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001208",1.0,1000002.0,2000832.0,3001375.0,4001208.0,322.0,74
8099423.0,6XMY,A:1-322,Q3V872,1-322,8099424.0,6XMY,A:1-322,Q3V872,1-322,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001202",1.0,1000002.0,2000832.0,3001375.0,4001202.0,322.0,74
8077774.0,4ZDA,A:6-740,A0QSZ3,6-740,8077775.0,4ZDA,A:6-740,A0QSZ3,6-740,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4003133",1.0,1000002.0,2000832.0,3001375.0,4003133.0,735.0,74
8073644.0,5M2E,A:1-418,Q02NB5,1-418,8073645.0,5M2E,A:1-418,Q02NB5,1-418,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,418.0,74
8099909.0,4YB4,C:2-334,Q72IW9,2-334,8099910.0,4YB4,C:2-334,Q72IW9,2-334,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,333.0,74
8100883.0,5Z16,B:6-744,V5VCI0,6-744,8100884.0,5Z16,B:6-744,V5VCI0,6-744,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4003133",1.0,1000002.0,2000832.0,3001375.0,4003133.0,739.0,74
8073658.0,5YVT,A:4-337,P50213,31-364,8073659.0,5YVT,A:4-337,P50213,31-364,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,332.0,74
8024584.0,2AF4,C:2-333,P38503,2-333,8036963.0,2AF4,C:2-333,P38503,2-333,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001208",1.0,1000002.0,2000832.0,3001375.0,4001208.0,331.0,74
8073664.0,5J33,H:44-398,P93832,44-398,8073665.0,5J33,H:44-398,P93832,44-398,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,355.0,74
8031301.0,1WPW,A:1-336,P50455,2-337,8043679.0,1WPW,A:1-336,P50455,2-337,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,336.0,74
8098165.0,6KDY,D:13-340,O43837,47-374,8098166.0,6KDY,D:13-340,O43837,47-374,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,328.0,74
8020387.0,1XAA,A:1-345,Q5SIY4,1-345,8032767.0,1XAA,A:1-345,Q5SIY4,1-345,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,345.0,74
8027484.0,1T0L,A:1-414,O75874,1-414,8039863.0,1T0L,A:1-414,O75874,1-414,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,414.0,74
8073662.0,3TY4,B:4-360,O14104,4-360,8073663.0,3TY4,B:4-360,O14104,4-360,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,357.0,74
8094067.0,6AJ6,A:1-413,Q387G0,1-413,8094068.0,6AJ6,A:1-413,Q387G0,1-413,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,413.0,74
8077772.0,5KVU,D:5-742,O53611,5-742,8077773.0,5KVU,D:5-742,O53611,5-742,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4003133",1.0,1000002.0,2000832.0,3001375.0,4003133.0,732.0,74
8067341.0,5H3F,A:40-452,P54071,40-452,8067342.0,5H3F,A:40-452,P54071,40-452,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,413.0,74
8077776.0,2B0T,A:2-736,P50216,2-736,8077777.0,2B0T,A:2-736,P50216,2-736,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4003133",1.0,1000002.0,2000832.0,3001375.0,4003133.0,735.0,74
8094708.0,6XXY,A:1-358,P43860,1-358,8094709.0,6XXY,A:1-358,P43860,1-358,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,358.0,74
8031437.0,1XCO,A:1-323,P39646,1-323,8043815.0,1XCO,A:1-323,P39646,1-323,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001208",1.0,1000002.0,2000832.0,3001375.0,4001208.0,323.0,74
8029068.0,1VLC,A:1-354,Q9WZ26,1-354,8041447.0,1VLC,A:1-354,Q9WZ26,1-354,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,354.0,74
8079802.0,4Y1P,A:2-337,Q4JB37,2-337,8079803.0,4Y1P,A:2-337,Q4JB37,2-337,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,335.0,74
8076918.0,5GRH,B:14-348,P51553,53-387,8076919.0,5GRH,B:14-348,P51553,53-387,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,335.0,74
8073670.0,3UDU,B:3-357,Q9PLW0,3-357,8073671.0,3UDU,B:3-357,Q9PLW0,3-357,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,355.0,74
8030748.0,1LWD,A:1-413,P33198,9-421,8043127.0,1LWD,A:1-413,P33198,9-421,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,413.0,74
8067347.0,4HCX,A:5-406,P9WKL1,5-406,8067348.0,4HCX,A:5-406,P9WKL1,5-406,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,402.0,74
8078257.0,4JQP,A:13-342,B2JVC5,13-342,8078258.0,4JQP,A:13-342,B2JVC5,13-342,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001202",1.0,1000002.0,2000832.0,3001375.0,4001202.0,330.0,74
8073668.0,3VMK,A:2-363,D2YZL2,2-363,8073669.0,3VMK,A:2-363,D2YZL2,2-363,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,362.0,74
8030823.0,1W0D,A:2-336,P9WKK9,2-336,8043202.0,1W0D,A:2-336,P9WKK9,2-336,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,335.0,74
8076910.0,5HN5,A:1-327,Q5JFV8,1-327,8076911.0,5HN5,A:1-327,Q5JFV8,1-327,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,327.0,74
8026690.0,1PTM,A:1-329,P19624,1-329,8039069.0,1PTM,A:1-329,P19624,1-329,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4001202",1.0,1000002.0,2000832.0,3001375.0,4001202.0,321.0,74
8020865.0,1HQS,A:1-423,P39126,1-423,8033245.0,1HQS,A:1-423,P39126,1-423,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,422.0,74
8102312.0,6LTF,A:2-335,A0A0H2XBX7,2-335,8102313.0,6LTF,A:2-335,A0A0H2XBX7,2-335,"TP=1,CL=1000002,CF=2000832,SF=3001375,FA=4000791",1.0,1000002.0,2000832.0,3001375.0,4000791.0,334.0,74
8020620.0,1H7Z,A:129-319,P04501,129-319,8033000.0,1H7Z,A:129-319,P04501,129-319,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,191.0,35
8028834.0,1KAC,A:403-587,P36711,403-587,8041213.0,1KAC,A:403-587,P36711,403-587,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,185.0,35
8020902.0,2O39,A:129-325,P35774,129-325,8033282.0,2O39,A:129-325,P35774,129-325,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,197.0,35
8071498.0,2WST,A:116-291,Q83467,116-291,8071499.0,2WST,A:116-291,Q83467,116-291,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,176.0,35
8102838.0,6STT,A:187-371,E1CIQ3,187-371,8102839.0,6STT,A:187-371,E1CIQ3,187-371,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,178.0,35
8099945.0,3O8E,C:129-325,Q772X2,129-325,8099946.0,3O8E,C:129-325,Q772X2,129-325,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,197.0,35
8099123.0,6QPO,E:395-594,Q09TX9,182-381,8099124.0,6QPO,E:395-594,Q09TX9,182-381,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,200.0,35
8046163.0,2VRS,B:194-326,Q992I2,194-326,8092993.0,2VRS,B:194-326,Q992I2,194-326,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4004920",1.0,1000001.0,2000833.0,3001376.0,4004920.0,133.0,35
8046182.0,2IUM,A:583-793,Q64761,500-710,8093009.0,2IUM,A:583-793,Q64761,500-710,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4004935",1.0,1000001.0,2000833.0,3001376.0,4004935.0,211.0,35
8071496.0,3BQ4,A:131-322,Q7T925,131-322,8071497.0,3BQ4,A:131-322,Q7T925,131-322,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,192.0,35
8025920.0,1KKE,A:313-455,P03528,313-455,8038299.0,1KKE,A:313-455,P03528,313-455,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4003037",1.0,1000001.0,2000833.0,3001376.0,4003037.0,143.0,35
8071490.0,4ZDG,A:128-323,D6BP13,128-323,8071491.0,4ZDG,A:128-323,D6BP13,128-323,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,196.0,35
8028010.0,2F0C,A:63-163,Q9G096,63-163,8040389.0,2F0C,A:63-163,Q9G096,63-163,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4001644",1.0,1000001.0,2000833.0,3001376.0,4001644.0,101.0,35
8071484.0,3EXW,A:128-325,P15141,146-343,8071485.0,3EXW,A:128-325,P15141,146-343,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,198.0,35
8046162.0,2BT8,A:194-326,O12287,194-326,8092990.0,2BT8,A:194-326,O12287,194-326,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4004920",1.0,1000001.0,2000833.0,3001376.0,4004920.0,130.0,35
8071488.0,2BZU,A:229-387,P16883,229-387,8071489.0,2BZU,A:229-387,P16883,229-387,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,159.0,35
8071492.0,3CNC,A:158-353,Q67711,158-353,8071493.0,3CNC,A:158-353,Q67711,158-353,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,196.0,35
8022234.0,2J2J,A:361-542,Q65914,361-542,8034614.0,2J2J,A:361-542,Q65914,361-542,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,182.0,35
8071482.0,4XL8,A:193-363,A0MK70,193-363,8071483.0,4XL8,A:193-363,A0MK70,193-363,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,171.0,35
8102880.0,6STW,A:178-367,P36847,178-367,8102881.0,6STW,A:178-367,P36847,178-367,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,190.0,35
8030590.0,2J12,A:184-365,Q80S15,29-210,8042969.0,2J12,A:184-365,Q80S15,29-210,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,182.0,35
8071494.0,3L89,E:131-322,Q2KS96,131-322,8071495.0,3L89,E:131-322,Q2KS96,131-322,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,184.0,35
8106061.0,7W83,A:23-222,A0A346SCF3,280-479,8106062.0,7W83,A:23-222,A0A346SCF3,280-479,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4004935",1.0,1000001.0,2000833.0,3001376.0,4004935.0,200.0,35
8097111.0,6FJQ,A:2-196,A4ZKK6,179-373,8097112.0,6FJQ,A:2-196,A4ZKK6,179-373,"TP=1,CL=1000001,CF=2000833,SF=3001376,FA=4002523",1.0,1000001.0,2000833.0,3001376.0,4002523.0,195.0,35
8103958.0,7DPX,A:2-104,P21757,349-451,8103959.0,7DPX,A:2-104,P21757,349-451,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4002525",1.0,1000003.0,2000834.0,3001377.0,4002525.0,103.0,12
8099861.0,7C00,A:392-495,Q6ZMJ2,392-495,8099862.0,7C00,A:392-495,Q6ZMJ2,392-495,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4002525",1.0,1000003.0,2000834.0,3001377.0,4002525.0,104.0,12
8100589.0,6K0O,A:795-895,Q9NR16,795-895,8100590.0,6K0O,A:795-895,Q9NR16,795-895,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4002525",1.0,1000003.0,2000834.0,3001377.0,4002525.0,101.0,12
8098095.0,6H8M,A:383-489,O08762,383-489,8098096.0,6H8M,A:383-489,O08762,383-489,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4002525",1.0,1000003.0,2000834.0,3001377.0,4002525.0,107.0,12
8095126.0,6SAN,B:986-1094,Q9UGM3,986-1094,8095127.0,6SAN,B:986-1094,Q9UGM3,986-1094,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4002525",1.0,1000003.0,2000834.0,3001377.0,4002525.0,109.0,12
8022998.0,1Z8G,A:50-159,P05981,50-159,8035378.0,1Z8G,A:50-159,P05981,50-159,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4001629",1.0,1000003.0,2000834.0,3001377.0,4001629.0,110.0,12
8084551.0,5HRJ,A:477-577,Q2VL90,477-577,8084552.0,5HRJ,A:477-577,Q2VL90,477-577,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4002525",1.0,1000003.0,2000834.0,3001377.0,4002525.0,101.0,12
8100171.0,7BZZ,D:384-489,Q8K299,384-489,8100172.0,7BZZ,D:384-489,Q8K299,384-489,"TP=1,CL=1000003,CF=2000834,SF=3001377,FA=4002525",1.0,1000003.0,2000834.0,3001377.0,4002525.0,106.0,12
8027341.0,3MMC,B:197-261,Q59110,197-261,8039720.0,3MMC,B:197-261,Q59110,197-261,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,65.0,55
8027413.0,3C8Y,A:127-209,P29166,127-209,8039792.0,3C8Y,A:127-209,P29166,127-209,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,83.0,55
8024844.0,1JNR,B:2-150,O28604,2-150,8037223.0,1JNR,B:2-150,O28604,2-150,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,149.0,55
8093849.0,6QPH,C:2-81,D0FXW7,2-81,8093850.0,6QPH,C:2-81,D0FXW7,2-81,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001227",1.0,1000003.0,2000014.0,3000020.0,4001227.0,80.0,55
8102488.0,6L35,C:2-81,Q6YXQ2,2-81,8102489.0,6L35,C:2-81,Q6YXQ2,2-81,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001227",1.0,1000003.0,2000014.0,3000020.0,4001227.0,80.0,55
8089766.0,3J16,B:6-75,Q03195,6-75,8089767.0,3J16,B:6-75,Q03195,6-75,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4004013",1.0,1000003.0,2000014.0,3000020.0,4004013.0,70.0,55
8001472.0,1H7W,A:940-1017,Q28943,940-1017,8001525.0,1H7W,A:940-1017,Q28943,940-1017,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,78.0,55
8022851.0,1BLU,A:1-80,P00208,2-81,8035231.0,1BLU,A:1-80,P00208,2-81,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001223",1.0,1000003.0,2000014.0,3000020.0,4001223.0,80.0,55
8022844.0,2FDN,A:1-55,P00198,2-56,8035224.0,2FDN,A:1-55,P00198,2-56,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001223",1.0,1000003.0,2000014.0,3000020.0,4001223.0,55.0,55
8093729.0,6KIF,g:2-81,Q31QV2,2-81,8093730.0,6KIF,g:2-81,Q31QV2,2-81,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001227",1.0,1000003.0,2000014.0,3000020.0,4001227.0,80.0,55
8022894.0,1VJW,A:1-59,P46797,1-59,8035274.0,1VJW,A:1-59,P46797,1-59,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001234",1.0,1000003.0,2000014.0,3000020.0,4001234.0,59.0,55
8001420.0,2GMH,A:483-574,P55931,516-607,8001550.0,2GMH,A:483-574,P55931,516-607,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000064",1.0,1000003.0,2000014.0,3000020.0,4000064.0,92.0,55
8021730.0,1Y5I,B:1-509,P11349,1-509,8034110.0,1Y5I,B:1-509,P11349,1-509,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,509.0,55
8067875.0,2ZVS,A:1-81,P52102,2-82,8067876.0,2ZVS,A:1-81,P52102,2-82,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001223",1.0,1000003.0,2000014.0,3000020.0,4001223.0,81.0,55
8029753.0,1KQF,B:2-245,P0AAJ3,2-245,8042132.0,1KQF,B:2-245,P0AAJ3,2-245,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,244.0,55
8028241.0,1RGV,A:1-80,O88151,2-81,8040620.0,1RGV,A:1-80,O88151,2-81,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001223",1.0,1000003.0,2000014.0,3000020.0,4001223.0,80.0,55
8093859.0,6JO6,C:2-81,Q00914,2-81,8093860.0,6JO6,C:2-81,Q00914,2-81,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001227",1.0,1000003.0,2000014.0,3000020.0,4001227.0,80.0,55
8023999.0,1H98,A:1-77,P03942,2-78,8036378.0,1H98,A:1-77,P03942,2-78,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001227",1.0,1000003.0,2000014.0,3000020.0,4001227.0,77.0,55
8068726.0,1DWL,A:1-59,P07485,1-59,8068727.0,1DWL,A:1-59,P07485,1-59,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001234",1.0,1000003.0,2000014.0,3000020.0,4001234.0,59.0,55
8087200.0,2VPW,B:1-194,Q72LA5,1-194,8087201.0,2VPW,B:1-194,Q72LA5,1-194,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,194.0,55
8094123.0,6SDV,B:2-215,Q72EJ0,2-215,8094124.0,6SDV,B:2-215,Q72EJ0,2-215,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,214.0,55
8101442.0,5E7O,J:5-333,G8QM54,5-333,8101443.0,5E7O,J:5-333,G8QM54,5-333,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,329.0,55
8022896.0,1FXR,A:1-64,P00210,2-65,8035276.0,1FXR,A:1-64,P00210,2-65,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001234",1.0,1000003.0,2000014.0,3000020.0,4001234.0,64.0,55
8018482.0,3BK7,A:4-76,Q9UZA4,4-76,8018483.0,3BK7,A:4-76,Q9UZA4,4-76,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4004013",1.0,1000003.0,2000014.0,3000020.0,4004013.0,73.0,55
8022841.0,1DUR,A:1-55,P00193,1-54,8035221.0,1DUR,A:1-55,P00193,1-54,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001223",1.0,1000003.0,2000014.0,3000020.0,4001223.0,55.0,55
8022773.0,1HFE,L:2-86,P07598,2-86,8035153.0,1HFE,L:2-86,P07598,2-86,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4000021",1.0,1000003.0,2000014.0,3000020.0,4000021.0,85.0,55
8021897.0,1JB0,C:1-80,P0A415,2-81,8034277.0,1JB0,C:1-80,P0A415,2-81,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001227",1.0,1000003.0,2000014.0,3000020.0,4001227.0,80.0,55
8022881.0,1BC6,A:1-77,Q45560,2-78,8035261.0,1BC6,A:1-77,Q45560,2-78,"TP=1,CL=1000003,CF=2000014,SF=3000020,FA=4001227",1.0,1000003.0,2000014.0,3000020.0,4001227.0,77.0,55
